/* DATA DESCRIPTION:
Citation:	Bylenga, Christine H; Cummings, Vonda; Ryan, Ken G (2015): Fertilisation and larval development in an Antarctic bivalve, Laternula elliptica, under reduced pH and elevated temperatures. PANGAEA, https://doi.org/10.1594/PANGAEA.862591, 
	Supplement to: Bylenga, CH et al. (2015): Fertilisation and larval development in an Antarctic bivalve, Laternula elliptica, under reduced pH and elevated temperatures. Marine Ecology Progress Series, 536, 187-201, https://doi.org/10.3354/meps11436
Abstract:	Elevated temperatures associated with ocean warming and acidification can influence development and, ultimately, success of larval molluscs. The effect of projected oceanic changes on fertilisation and larval development in an Antarctic bivalve, Laternula elliptica, was investigated through successive larval stages at ambient temperature and pH conditions (-1.6°C and pH 7.98) and conditions representative of projections through to 2100 (-0.5°C to +0.4°C and pH 7.80 to pH 7.65). Where significant effects were detected, increased temperature had a consistently positive influence on larval development, regardless of pH level, while effects of reduced pH varied with larval stage and incubation temperature. Fertilisation was high and largely independent of stressors, with no loss of gamete viability. Mortality was unaffected at all development stages under experimental conditions. Elevated temperatures reduced occurrences of abnormalities in D-larvae and accelerated larval development through late veliger and D-larval stages, with D-larvae occurring 5 d sooner at 0.4°C compared to ambient temperature. Reduced pH did not affect occurrences of abnormalities in larvae, but it slowed the development of calcifying stages. More work is required to investigate the effects of developmental delays of the magnitude seen here in order to better determine the ecological relevance of these changes on longer term larval and juvenile success.
Keyword(s):	Animalia; Antarctic; Coast and continental shelf; Containers and aquaria (20-1000 L or < 1 m**2); Development; Laboratory experiment; Laternula elliptica; Mollusca; Pelagos; Polar; Single species; Temperature; Zooplankton
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise (2015): seacarb: seawater carbonate chemistry with R. R package version 3.0.8. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Coverage:	LATITUDE: -77.851550 * LONGITUDE: 166.665520
	DATE/TIME START: 2012-11-01T00:00:00 * DATE/TIME END: 2012-11-30T00:00:00
Event(s):	McMurdo_Station * LATITUDE: -77.851550 * LONGITUDE: 166.665520 * DATE/TIME START: 2012-11-01T00:00:00 * DATE/TIME END: 2012-11-30T00:00:00 * METHOD/DEVICE: Experiment (EXP)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2015) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2016-07-05.
Parameter(s):	Type (Type) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: study
	Species (Species) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Registration number of species (Reg spec no) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Uniform resource locator/link to reference (URL ref) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: WoRMS Aphia ID
	Date (Date) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Treatment (Treat) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Identification (ID) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: label
	Time in hours [h] (Time) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: post fertilisation
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: unfertilised
	Larvae, abnormal [#] (Larvae abn) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: fertilised
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: 2-cell stage
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: 8-cell stage
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: 16-cell stage
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: Blastula stage
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: Trochophore stage
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: Veliger stage
	Larvae [#] (Larvae) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * COMMENT: D-larval stage
	Salinity (Sal) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	pH (pH) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz) * METHOD/DEVICE: Spectrophotometric * COMMENT: total scale
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [ppmv] (pCO2water_SST_wet) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Aragonite saturation state (Omega Arg) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Calcite saturation state (Omega Cal) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Salinity (Sal) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Alkalinity, total [µmol/kg] (AT) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Bylenga, Christine H (christine.bylenga@vuw.ac.nz)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	38640 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Date	Treat	ID (label)	Time [h] (post fertilisation)	Larvae [#] (unfertilised)	Larvae abn [#]	Larvae [#] (fertilised)	Larvae [#] (2-cell stage)	Larvae [#] (8-cell stage)	Larvae [#] (16-cell stage)	Larvae [#] (Blastula stage)	Larvae [#] (Trochophore stage)	Larvae [#] (Veliger stage)	Larvae [#] (D-larval stage)	Sal	pH (total scale, Spectrophotometric)	pCO2water_SST_wet [ppmv]	Omega Arg	Omega Cal	Sal	AT [µmol/kg]	DIC [µmol/kg]	CSC flag (Calculated using seacarb afte...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	9-7-2	4	20	1	12	22	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	9-7-2	6	20	4	7	20	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-06	mid pH mid temp	9-7-2	24	10	0	0	12	33	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-07	mid pH mid temp	9-7-2	48	7	3	0	3	3	45	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-08	mid pH mid temp	9-7-2	72	8	8	0	2	0	32	1	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-09	mid pH mid temp	9-7-2	96	10	9	0	0	0	0	32	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-11	mid pH mid temp	9-7-2	144	16	9	0	0	0	0	38	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-13	mid pH mid temp	9-7-2	192	8	17	0	0	0	0	30	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-15	mid pH mid temp	9-7-2	240	11	25	0	0	0	0	20	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-16	mid pH mid temp	9-7-2	264	5	13	0	0	0	0	34	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-18	mid pH mid temp	9-7-2	312	4	19	0	0	0	0	17	8	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-20	mid pH mid temp	9-7-2	360	4	18	0	0	0	0	14	18	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-22	mid pH mid temp	9-7-2	408	4	24	0	0	0	0	3	15	15	1	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-23	mid pH mid temp	9-7-2	432	1	21	0	0	0	0	0	4	23	3	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-25	mid pH mid temp	9-7-2	480	3	18	0	0	0	0	0	3	27	12	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-27	mid pH mid temp	9-7-2	528	2	29	0	0	0	0	0	1	11	11	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-29	mid pH mid temp	9-7-2	576	1	25	0	0	0	0	0	2	8	21	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-01	mid pH mid temp	9-7-2	648	1	29	0	0	0	0	0	0	1	23	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-03	mid pH mid temp	9-7-2	696	2	25	0	0	0	0	0	0	3	21	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-09	mid pH mid temp	9-7-2	840	8	21	0	0	0	0	0	0	0	22	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-15	mid pH mid temp	9-7-2	984	4	16	0	0	0	0	0	0	0	33	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-19	mid pH mid temp	9-7-2	1080	4	19	0	0	0	0	0	0	0	28	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	18-7-3	0	50	0	0	0	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	18-7-3	4	22	3	16	15	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	18-7-3	6	14	9	5	30	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-06	mid pH mid temp	18-7-3	24	11	0	0	12	34	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-07	mid pH mid temp	18-7-3	48	14	1	0	5	7	31	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-08	mid pH mid temp	18-7-3	72	14	4	0	0	0	38	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-09	mid pH mid temp	18-7-3	96	6	8	0	0	0	0	37	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-11	mid pH mid temp	18-7-3	144	8	11	0	0	0	0	40	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-13	mid pH mid temp	18-7-3	192	4	16	0	0	0	0	41	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-15	mid pH mid temp	18-7-3	240	7	16	0	0	0	0	32	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-16	mid pH mid temp	18-7-3	264	5	20	0	0	0	0	26	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-18	mid pH mid temp	18-7-3	312	5	30	0	0	0	0	16	2	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-20	mid pH mid temp	18-7-3	360	2	25	0	0	0	0	13	12	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-22	mid pH mid temp	18-7-3	408	2	25	0	0	0	0	0	13	15	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-23	mid pH mid temp	18-7-3	432	2	25	0	0	0	0	0	5	19	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-25	mid pH mid temp	18-7-3	480	4	31	0	0	0	0	0	0	14	5	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-27	mid pH mid temp	18-7-3	528	1	29	0	0	0	0	0	0	11	15	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-29	mid pH mid temp	18-7-3	576	2	29	0	0	0	0	0	0	5	16	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-01	mid pH mid temp	18-7-3	648	2	31	0	0	0	0	0	0	4	18	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-03	mid pH mid temp	18-7-3	696	1	23	0	0	0	0	0	0	2	26	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-09	mid pH mid temp	18-7-3	840	6	23	0	0	0	0	0	0	0	25	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-15	mid pH mid temp	18-7-3	984	3	19	0	0	0	0	0	0	0	33	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-04-19	mid pH mid temp	18-7-3	1080	3	26	0	0	0	0	0	0	0	24	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	28-7-4	0	50	0	0	0	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	28-7-4	4	32	3	12	10	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-05	mid pH mid temp	28-7-4	6	16	5	8	23	0	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-06	mid pH mid temp	28-7-4	24	12	0	0	16	32	0	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-07	mid pH mid temp	28-7-4	48	11	1	0	2	8	32	0	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-08	mid pH mid temp	28-7-4	72	9	7	0	1	0	38	2	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-09	mid pH mid temp	28-7-4	96	12	8	0	0	0	0	38	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-11	mid pH mid temp	28-7-4	144	8	9	0	0	0	0	35	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
laboratory	Laternula elliptica (mollusk)	197217	https://www.marinespecies.org/aphia.php?p=taxdetails&id=197217	2013-03-13	mid pH mid temp	28-7-4	192	6	9	0	0	0	0	39	0	0	0	-0.5	7.80	569.0	0.95	1.52	34.2	2264.846142	2254.020830	8	44.99	698.39	701.49	2130.48	52.86	2228.33	0.80	1.27
